-111.8000 43.0000 24.0000 3.6535
-111.8000 43.0000 25.0000 3.6753
-111.8000 43.0000 26.0000 3.6963
-111.8000 43.0000 27.0000 3.7155
-111.8000 43.0000 28.0000 3.7330
-111.8000 43.0000 29.0000 3.7486
-111.8000 43.0000 30.0000 3.7634
-111.8000 43.0000 31.0000 3.7745
-111.8000 43.0000 32.0000 3.7820
-111.8000 43.0000 33.0000 3.7884
-111.8000 43.0000 34.0000 3.7901
-111.8000 43.0000 35.0000 3.7908
-111.8000 43.0000 36.0000 3.7908
-111.8000 43.0000 37.0000 3.7970
-111.8000 43.0000 38.0000 3.8056
-111.8000 43.0000 39.0000 3.8161
-111.8000 43.0000 40.0000 3.8272
-111.8000 43.0000 41.0000 3.8411
-111.8000 43.0000 42.0000 3.8580
-111.8000 43.0000 43.0000 3.8719
-111.8000 43.0000 44.0000 3.8798
-111.8000 43.0000 45.0000 3.8824
-111.8000 43.0000 46.0000 3.8821
-111.8000 43.0000 47.0000 3.8819
-111.8000 43.0000 48.0000 3.8817
-111.8000 43.0000 49.0000 3.8813
-111.8000 43.0000 50.0000 3.8809
-111.7000 43.0000 0.0000 3.0070
-111.7000 43.0000 1.0000 3.0085
-111.7000 43.0000 2.0000 3.0112
-111.7000 43.0000 3.0000 3.0171
-111.7000 43.0000 4.0000 3.0226
-111.7000 43.0000 5.0000 3.0322
-111.7000 43.0000 6.0000 3.0571
-111.7000 43.0000 7.0000 3.0892
-111.7000 43.0000 8.0000 3.1243
-111.7000 43.0000 9.0000 3.1641
-111.7000 43.0000 10.0000 3.2012
-111.7000 43.0000 11.0000 3.2414
-111.7000 43.0000 12.0000 3.2759
-111.7000 43.0000 13.0000 3.3113
-111.7000 43.0000 14.0000 3.3454
-111.7000 43.0000 15.0000 3.3779
-111.7000 43.0000 16.0000 3.4128
-111.7000 43.0000 17.0000 3.4439
-111.7000 43.0000 18.0000 3.4756
-111.7000 43.0000 19.0000 3.5029
-111.7000 43.0000 20.0000 3.5299
-111.7000 43.0000 21.0000 3.5588
-111.7000 43.0000 22.0000 3.5858
-111.7000 43.0000 23.0000 3.6147
-111.7000 43.0000 24.0000 3.6397
-111.7000 43.0000 25.0000 3.6664
-111.7000 43.0000 26.0000 3.6891
-111.7000 43.0000 27.0000 3.7114
-111.7000 43.0000 28.0000 3.7338
-111.7000 43.0000 29.0000 3.7527
-111.7000 43.0000 30.0000 3.7710
-111.7000 43.0000 31.0000 3.7858
-111.7000 43.0000 32.0000 3.7977
-111.7000 43.0000 33.0000 3.8081
-111.7000 43.0000 34.0000 3.8138
-111.7000 43.0000 35.0000 3.8196
-111.7000 43.0000 36.0000 3.8225
-111.7000 43.0000 37.0000 3.8313
-111.7000 43.0000 38.0000 3.8418
-111.7000 43.0000 39.0000 3.8539
-111.7000 43.0000 40.0000 3.8692
-111.7000 43.0000 41.0000 3.8838
-111.7000 43.0000 42.0000 3.8981
-111.7000 43.0000 43.0000 3.9086
-111.7000 43.0000 44.0000 3.9124
-111.7000 43.0000 45.0000 3.9132
-111.7000 43.0000 46.0000 3.9120
-111.7000 43.0000 47.0000 3.9115
-111.7000 43.0000 48.0000 3.9116
-111.7000 43.0000 49.0000 3.9114
-111.7000 43.0000 50.0000 3.9111
-111.6000 43.0000 0.0000 2.9958
-111.6000 43.0000 1.0000 2.9948
-111.6000 43.0000 2.0000 2.9997
-111.6000 43.0000 3.0000 2.9988
-111.6000 43.0000 4.0000 2.9946
-111.6000 43.0000 5.0000 3.0020
-111.6000 43.0000 6.0000 3.0212
-111.6000 43.0000 7.0000 3.0507
-111.6000 43.0000 8.0000 3.0852
-111.6000 43.0000 9.0000 3.1239
-111.6000 43.0000 10.0000 3.1643
-111.6000 43.0000 11.0000 3.2024
-111.6000 43.0000 12.0000 3.2441
-111.6000 43.0000 13.0000 3.2803
-111.6000 43.0000 14.0000 3.3177
-111.6000 43.0000 15.0000 3.3542
-111.6000 43.0000 16.0000 3.3892
-111.6000 43.0000 17.0000 3.4232
-111.6000 43.0000 18.0000 3.4560
-111.6000 43.0000 19.0000 3.4869
-111.6000 43.0000 20.0000 3.5185
-111.6000 43.0000 21.0000 3.5495
-111.6000 43.0000 22.0000 3.5789
-111.6000 43.0000 23.0000 3.6078
