site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
MAWY 99APR06 1999.2608 51274 1004 2 -110.7    844  0.049235   4981991  0.424910  1824  0.229338  0.0000 0.001334 0.001726 0.006684  0.064100 -0.200943 -0.014909  44.9734283671 -110.6892998797  1824.22934
MAWY 99APR07 1999.2635 51275 1004 3 -110.7    844  0.044853   4981991  0.420990  1824  0.233772  0.0000 0.001342 0.001697 0.006587  0.049079 -0.138876 -0.074541  44.9734283316 -110.6892999358  1824.23377
MAWY 99APR08 1999.2663 51276 1004 4 -110.7    844  0.044917   4981991  0.424073  1824  0.237930  0.0000 0.001263 0.001588 0.006234  0.021858 -0.187110 -0.091789  44.9734283591 -110.6892999355  1824.23793
MAWY 99APR09 1999.2690 51277 1004 5 -110.7    844  0.045756   4981991  0.425553  1824  0.229443  0.0000 0.001423 0.001794 0.007266  0.013092 -0.211327 -0.251371  44.9734283721 -110.6892999254  1824.22944
MAWY 99APR10 1999.2717 51278 1004 6 -110.7    844  0.047073   4981991  0.423173  1824  0.238431  0.0000 0.001366 0.001714 0.006835 -0.020413 -0.194174 -0.184785  44.9734283505 -110.6892999092  1824.23843
MAWY 99APR11 1999.2745 51279 1005 0 -110.7    844  0.048122   4981991  0.423216  1824  0.228721  0.0000 0.001363 0.001679 0.006735  0.055246 -0.217098 -0.110696  44.9734283506 -110.6892998964  1824.22872
MAWY 99APR12 1999.2772 51280 1005 1 -110.7    844  0.046688   4981991  0.423115  1824  0.225876  0.0000 0.001488 0.001742 0.007640  0.041000 -0.246385 -0.239727  44.9734283495 -110.6892999151  1824.22588
MAWY 99APR13 1999.2799 51281 1005 2 -110.7    844  0.048056   4981991  0.424031  1824  0.233054  0.0000 0.001305 0.001670 0.006422  0.020412 -0.169892 -0.150449  44.9734283575 -110.6892998983  1824.23305
MAWY 99APR14 1999.2827 51282 1005 3 -110.7    844  0.045712   4981991  0.425254  1824  0.223501  0.0000 0.001324 0.001676 0.006566 -0.011240 -0.217587 -0.237522  44.9734283683 -110.6892999286  1824.22350
MAWY 99APR15 1999.2854 51283 1005 4 -110.7    844  0.050544   4981991  0.423346  1824  0.222208  0.0000 0.001405 0.001646 0.006709  0.114263 -0.281588 -0.094340  44.9734283509 -110.6892998678  1824.22221
MAWY 99APR16 1999.2882 51284 1005 5 -110.7    844  0.049776   4981991  0.424658  1824  0.216758  0.0000 0.001409 0.001791 0.007291  0.013609 -0.204873 -0.211287  44.9734283624 -110.6892998781  1824.21676
MAWY 99APR17 1999.2909 51285 1005 6 -110.7    844  0.044221   4981991  0.425763  1824  0.247524  0.0000 0.001780 0.002090 0.008322  0.204188 -0.311749 -0.209701  44.9734283721 -110.6892999491  1824.24752
MAWY 99APR18 1999.2936 51286 1006 0 -110.7    844  0.047560   4981991  0.423474  1824  0.233572  0.0000 0.001349 0.001648 0.006702  0.023117 -0.291050 -0.124751  44.9734283513 -110.6892999073  1824.23357
MAWY 99APR19 1999.2964 51287 1006 1 -110.7    844  0.047516   4981991  0.424126  1824  0.254109  0.0000 0.001311 0.001701 0.006748 -0.006033 -0.106363 -0.277166  44.9734283570 -110.6892999083  1824.25411
MAWY 99APR20 1999.2991 51288 1006 2 -110.7    844  0.044333   4981991  0.421160  1824  0.238969  0.0000 0.001338 0.001766 0.006797  0.119062 -0.187471 -0.084973  44.9734283300 -110.6892999492  1824.23897
MAWY 99APR21 1999.3018 51289 1006 3 -110.7    844  0.045272   4981991  0.423308  1824  0.244599  0.0000 0.001367 0.001635 0.006580  0.122739 -0.309893 -0.130587  44.9734283491 -110.6892999378  1824.24460
MAWY 99APR22 1999.3046 51290 1006 4 -110.7    844  0.046970   4981991  0.430159  1824  0.241790  0.0000 0.001354 0.001748 0.006872  0.070373 -0.279211 -0.039556  44.9734284105 -110.6892999168  1824.24179
MAWY 99APR23 1999.3073 51291 1006 5 -110.7    844  0.049190   4981991  0.427268  1824  0.232319  0.0000 0.001324 0.001720 0.006688  0.060372 -0.196874 -0.064915  44.9734283843 -110.6892998892  1824.23232
MAWY 99APR24 1999.3101 51292 1006 6 -110.7    844  0.048635   4981991  0.427623  1824  0.242999  0.0000 0.001348 0.001675 0.006866  0.017645 -0.249647 -0.133160  44.9734283872 -110.6892998968  1824.24300
MAWY 99APR25 1999.3128 51293 1007 0 -110.7    844  0.048219   4981991  0.426250  1824  0.242913  0.0000 0.001404 0.001761 0.007012  0.032059 -0.201189 -0.139918  44.9734283747 -110.6892999026  1824.24291
MAWY 99APR26 1999.3155 51294 1007 1 -110.7    844  0.048530   4981991  0.426989  1824  0.238082  0.0000 0.001359 0.001694 0.006807 -0.006197 -0.237472 -0.169019  44.9734283811 -110.6892998992  1824.23808
MAWY 99APR27 1999.3183 51295 1007 2 -110.7    844  0.045777   4981991  0.426110  1824  0.245666  0.0000 0.001361 0.001683 0.006880 -0.009606 -0.118241 -0.244411  44.9734283729 -110.6892999346  1824.24567
MAWY 99APR28 1999.3210 51296 1007 3 -110.7    844  0.050727   4981991  0.426327  1824  0.233764  0.0000 0.001352 0.001660 0.006666  0.028436 -0.196456 -0.150964  44.9734283746 -110.6892998724  1824.23376
MAWY 99APR30 1999.3265 51298 1007 5 -110.7    844  0.048923   4981991  0.427529  1824  0.238770  0.0000 0.001309 0.001590 0.006404  0.020917 -0.187511 -0.155714  44.9734283850 -110.6892998963  1824.23877
